VIN,ITOT,VOUT,VDROP
1.8,+5.236648E-03,0.795534828,-0.385168194
1.775,+5.216835E-03,0.795127125,-0.38517141
1.75,+5.201212E-03,0.795000166,-0.385171841
1.725,+5.185488E-03,0.79507481,-0.385170342
1.7,+5.171707E-03,0.794647922,-0.38514216
1.675,+5.153403E-03,0.794471671,-0.385148612
1.65,+5.138745E-03,0.794546248,-0.385149674
1.625,+5.121852E-03,0.793965303,-0.385095925
1.6,+5.106566E-03,0.793927997,-0.38513811
1.575,+5.089365E-03,0.793527471,-0.385155698
1.55,+5.075403E-03,0.793408536,-0.38511899
1.525,+5.060590E-03,0.793610482,-0.385145012
1.5,+5.044108E-03,0.793547366,-0.385138699
1.475,+5.032056E-03,0.793170349,-0.385113113
1.45,+5.012847E-03,0.793202564,-0.385149176
1.425,+4.994779E-03,0.79273695,-0.385123157
1.4,+4.981701E-03,0.792548669,-0.385141985
1.375,+4.963682E-03,0.7923836,-0.385121358
1.35,+4.949267E-03,0.792535454,-0.385130084
1.325,+4.932418E-03,0.792100824,-0.385120199
1.3,+4.914477E-03,0.791437829,-0.385130815
1.275,+4.900201E-03,0.791740263,-0.385140923
1.25,+4.885135E-03,0.791582444,-0.385136823
1.225,+4.869208E-03,0.791589642,-0.385122006
1.2,+4.849167E-03,0.791221222,-0.385139299
1.175,+4.833487E-03,0.791126707,-0.385121555
1.15,+4.816753E-03,0.791234854,-0.385132853
1.125,+4.797241E-03,0.791300003,-0.385130145
1.1,+4.779992E-03,0.790969649,-0.385111453
1.075,+4.759987E-03,0.790964196,-0.38514874
1.05,+4.737775E-03,0.789686467,-0.385142683
1.025,+4.714647E-03,0.790294293,-0.385160196
1.0,+4.685098E-03,0.789694077,-0.385145151
