VIN,ITOT,VOUT,VDROP
1.8,+6.680931E-03,1.50068122,-0.0107216795
1.775,+6.617922E-03,1.5005482,-0.0107296328
1.75,+6.594830E-03,1.50018511,-0.0107172706
1.725,+6.578256E-03,1.50026545,-0.0107183548
1.7,+6.561606E-03,1.49974398,-0.0107201172
1.675,+6.546048E-03,1.49981005,-0.0107145436
1.65,+6.530246E-03,1.49970472,-0.0107231584
1.625,+6.514415E-03,1.49953265,-0.0107098289
1.6,+6.499296E-03,1.49913167,-0.0107185911
1.575,+6.485402E-03,1.49901945,-0.0107194417
1.55,+6.470211E-03,1.49882808,-0.0107177432
1.525,+6.458697E-03,1.49842057,-0.0107220159
1.5,+6.369225E-03,1.48240813,-0.0107215711
1.475,+6.219580E-03,1.45759536,-0.0107116441
1.45,+6.071154E-03,1.43269416,-0.0107218269
1.425,+5.925054E-03,1.40783264,-0.0107145575
1.4,+5.781272E-03,1.38290898,-0.0107135539
1.375,+5.642017E-03,1.35801048,-0.0107139876
1.35,+5.505909E-03,1.33305521,-0.0107177432
1.325,+5.374411E-03,1.30816524,-0.0107181324
1.3,+5.246922E-03,1.28321959,-0.0107208317
1.275,+5.123701E-03,1.2583078,-0.0107272365
1.25,+5.004498E-03,1.23336536,-0.0107201923
1.225,+4.889028E-03,1.20846614,-0.0107215989
1.2,+4.776910E-03,1.18352104,-0.0107264581
1.175,+4.667522E-03,1.15855378,-0.0107202673
1.15,+4.560757E-03,1.13362475,-0.0107209873
1.125,+4.455867E-03,1.1086484,-0.0107242481
1.1,+4.352747E-03,1.08370272,-0.0107234753
1.075,+4.250954E-03,1.05871447,-0.0107219909
1.05,+4.150340E-03,1.03377643,-0.0107340778
1.025,+4.050346E-03,1.00877599,-0.0107316287
1.0,+3.951167E-03,0.983813521,-0.0107266138
