IL,ITOT,VOUT,VDROP
0.0001,+2.632379E-03,0.903378374,-0.0105814678
0.0003,+2.801939E-03,0.903264193,-0.0106040182
0.0005,+2.996067E-03,0.902860768,-0.0106216649
0.001,+3.498869E-03,0.902842327,-0.0106396118
0.002,+4.493090E-03,0.902509025,-0.0107174986
0.003,+5.484552E-03,0.902122521,-0.0107986489
0.004,+6.474708E-03,0.901784228,-0.0108541798
0.005,+7.466237E-03,0.901901702,-0.010914153
0.006,+8.455345E-03,0.901578001,-0.0109990978
0.007,+9.445662E-03,0.901488215,-0.0110722115
0.008,+1.043355E-02,0.901171299,-0.0111392817
0.009,+1.049988E-02,0.89892974,-0.0112003502
0.01,+1.049986E-02,0.707820964,-0.0112853117
