IL,ITOT,VOUT,VDROP
0.0001,+2.438474E-03,0.804469912,-0.0106118158
0.0003,+2.610312E-03,0.804293522,-0.0106225434
0.0005,+2.805518E-03,0.804080379,-0.0106432813
0.001,+3.307709E-03,0.803640119,-0.0106682502
0.002,+4.303568E-03,0.803126946,-0.0107558109
0.003,+5.293517E-03,0.802452589,-0.0108010563
0.004,+6.286654E-03,0.802071363,-0.0108664836
0.005,+7.278428E-03,0.802254531,-0.0109445121
0.006,+8.267048E-03,0.801935813,-0.0110224183
0.007,+9.256353E-03,0.801804103,-0.01108779
0.008,+1.024558E-02,0.801738216,-0.0111633944
0.009,+1.049988E-02,0.799593381,-0.0112324912
0.01,+1.049985E-02,0.714500613,-0.0113117178
