IL,ITOT,VOUT,VDROP
0.0001,+2.042118E-03,0.605934238,-0.0106498835
0.0003,+2.218721E-03,0.605704709,-0.0106548095
0.0005,+2.416003E-03,0.605442116,-0.0106709856
0.001,+2.918875E-03,0.605054381,-0.0107023454
0.002,+3.919530E-03,0.604205072,-0.0107741387
0.003,+4.913117E-03,0.603571662,-0.0108437608
0.004,+5.905412E-03,0.603168002,-0.010901132
0.005,+6.896942E-03,0.602776191,-0.0109867913
0.006,+7.887612E-03,0.602576947,-0.0110414827
0.007,+8.878061E-03,0.602439259,-0.011110749
0.008,+9.867879E-03,0.602371591,-0.0111759928
0.009,+1.049988E-02,0.600856077,-0.0112645821
0.01,+1.049987E-02,0.597739268,-0.0113170635
