IL,ITOT,VOUT,VDROP
0.0001,+3.414593E-03,1.30198553,-0.0105479647
0.0003,+3.576812E-03,1.30180207,-0.0105652556
0.0005,+3.769301E-03,1.30170976,-0.0105802697
0.001,+4.264531E-03,1.30173807,-0.0106160134
0.002,+5.257436E-03,1.3013509,-0.0106879095
0.003,+6.246573E-03,1.30123968,-0.0107421394
0.004,+7.235142E-03,1.3011934,-0.0108141078
0.005,+8.224960E-03,1.30120074,-0.0108810307
0.006,+9.212811E-03,1.30115288,-0.0109454628
0.007,+1.020110E-02,1.30095296,-0.0110102118
0.008,+1.049989E-02,1.29936024,-0.0110906755
0.009,+1.049988E-02,1.10475479,-0.0111500315
0.01,+1.049987E-02,0.893838978,-0.0112283742
