IL,ITOT,VOUT,VDROP
0.0001,+3.220409E-03,1.20203944,-0.0105503665
0.0003,+3.385505E-03,1.20195748,-0.0105598265
0.0005,+3.576976E-03,1.20196589,-0.0105697701
0.001,+4.072482E-03,1.2018296,-0.0106090081
0.002,+5.066465E-03,1.20128193,-0.0106720614
0.003,+6.056520E-03,1.20119784,-0.0107327935
0.004,+7.043506E-03,1.20129974,-0.0108180942
0.005,+8.031984E-03,1.20111945,-0.0108889923
0.006,+9.020658E-03,1.20102755,-0.0109623978
0.007,+1.000882E-02,1.2007487,-0.0110047883
0.008,+1.049987E-02,1.1994703,-0.0110756224
0.009,+1.049986E-02,1.07286262,-0.0111526252
0.01,+1.049986E-02,0.845206968,-0.0112292053
