IL,ITOT,VOUT,VDROP
0.0001,+3.608503E-03,1.40143616,-0.0104995503
0.0003,+3.769272E-03,1.4013427,-0.0105133274
0.0005,+3.960488E-03,1.40135742,-0.0105321249
0.001,+4.454415E-03,1.40123785,-0.0105751492
0.002,+5.447106E-03,1.40111195,-0.0106375797
0.003,+6.436137E-03,1.4009929,-0.0107089338
0.004,+7.422284E-03,1.40082589,-0.010765774
0.005,+8.408814E-03,1.40054534,-0.0108357603
0.006,+9.397984E-03,1.40052174,-0.0109185674
0.007,+1.038425E-02,1.40041281,-0.010990647
0.008,+1.049988E-02,1.39644442,-0.0110661708
0.009,+1.049987E-02,1.1594376,-0.0111412971
0.01,+1.049986E-02,0.945443387,-0.0112026241
