IL,ITOT,VOUT,VDROP
0.0001,+2.241482E-03,0.705012335,-0.010622296
0.0003,+2.414537E-03,0.705053194,-0.0106217233
0.0005,+2.612546E-03,0.7043709,-0.0106431618
0.001,+3.112203E-03,0.704022954,-0.0106851852
0.002,+4.110885E-03,0.703631157,-0.0107356484
0.003,+5.102209E-03,0.703066363,-0.0108111389
0.004,+6.095266E-03,0.702853223,-0.0108831768
0.005,+7.085656E-03,0.702270002,-0.0109519538
0.006,+8.073901E-03,0.702198565,-0.0110234774
0.007,+9.063065E-03,0.701885193,-0.0110982673
0.008,+1.005265E-02,0.70200809,-0.0111631665
0.009,+1.049988E-02,0.700109134,-0.011244364
0.01,+1.049986E-02,0.694374864,-0.0113031085
