IL,ITOT,VOUT,VDROP
0.0001,+3.803627E-03,1.50170811,-0.0104942907
0.0003,+3.963295E-03,1.50168431,-0.0104963673
0.0005,+4.153561E-03,1.50162598,-0.0105150898
0.001,+4.646540E-03,1.50149535,-0.0105527155
0.002,+5.638097E-03,1.50133641,-0.0106222376
0.003,+6.625840E-03,1.50101942,-0.0107005608
0.004,+7.609684E-03,1.50071183,-0.0107677171
0.005,+8.599117E-03,1.50068758,-0.0108353239
0.006,+9.586622E-03,1.50084064,-0.0108880888
0.007,+1.049989E-02,1.50041311,-0.010967549
0.008,+1.049988E-02,1.44001951,-0.0110426002
0.009,+1.049988E-02,1.21381882,-0.0111186467
0.01,+1.049988E-02,0.995151932,-0.0112015539
