IL,ITOT,VOUT,VDROP
0.0001,+2.634302E-03,0.903451494,-0.0105857572
0.0003,+2.805165E-03,0.903489751,-0.0105988866
0.0005,+2.998484E-03,0.903345825,-0.0106243142
0.001,+3.499884E-03,0.902929212,-0.0106508175
0.002,+4.495278E-03,0.902437163,-0.0107190164
0.003,+5.484931E-03,0.902057729,-0.010794846
0.004,+6.474230E-03,0.902000616,-0.010864432
0.005,+7.464584E-03,0.901928079,-0.0109252614
0.006,+8.453207E-03,0.901613567,-0.0109967016
0.007,+9.442128E-03,0.901420539,-0.0110531526
0.008,+1.043097E-02,0.901397322,-0.0111480606
0.009,+1.049988E-02,0.899095929,-0.0112240514
0.01,+1.049986E-02,0.709169773,-0.0113058245
