VIN,ITOT,VOUT,VDROP
1.8,+3.601341E-03,1.78111549,0.852832366
1.775,+3.536588E-03,1.76442517,0.852850625
1.75,+3.441851E-03,1.73988712,0.852834321
1.725,+3.345528E-03,1.71481212,0.852839193
1.7,+3.248278E-03,1.68960895,0.852871632
1.675,+3.150638E-03,1.66421256,0.85282892
1.65,+3.051965E-03,1.63863817,0.852856702
1.625,+2.952234E-03,1.61271373,0.852855627
1.6,+2.849959E-03,1.5861727,0.852862178
1.575,+2.741357E-03,1.55791474,0.852838535
1.55,+2.597678E-03,1.52037061,0.852849947
1.525,+2.191240E-03,1.41314412,0.852845119
1.5,+2.061055E-03,1.3798358,0.852848161
1.475,+1.942015E-03,1.34891959,0.852826874
1.45,+1.829194E-03,1.31934957,0.852832783
1.425,+1.717879E-03,1.29058985,0.852820876
1.4,+1.609290E-03,1.26236916,0.852835573
1.375,+1.502417E-03,1.2344757,0.85285079
1.35,+1.396201E-03,1.20687252,0.8528278
1.325,+1.291233E-03,1.17953393,0.852810587
1.3,+1.186266E-03,1.15229468,0.852866807
1.275,+1.081474E-03,1.12525792,0.852872171
1.25,+9.783028E-04,1.09829374,0.852893286
1.225,+8.748918E-04,1.07151091,0.852852925
1.2,+7.724466E-04,1.0447948,0.852890067
1.175,+6.697173E-04,1.01814899,0.852902035
1.15,+5.681383E-04,0.99165477,0.852878581
1.125,+4.659183E-04,0.965157964,0.85287698
1.1,+3.647355E-04,0.938804011,0.852897337
1.075,+2.633524E-04,0.912516311,0.852873153
1.05,+1.627071E-04,0.886369886,0.852884955
1.025,+6.301200E-05,0.860369851,0.852856741
1.0,+2.516894E-05,0.850799833,0.852886791
