IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.584427E-04,1.50623492,1.46139425,1.4794001470588236
0.0003,+4.534237E-04,1.50642174,1.40912751,1.4265401470588235
0.0005,+6.528684E-04,1.50627504,1.35689528,1.3736801470588236
0.001,+1.144942E-03,1.50631509,1.22644391,1.2415301470588234
0.002,+2.134594E-03,1.5063059,0.965277532,0.9772301470588235
0.003,+3.122485E-03,1.50609858,0.70411735,0.7129301470588235
0.004,+4.111889E-03,1.50630705,0.443008399,0.4486301470588234
0.005,+5.104078E-03,1.50603269,0.181163154,0.18433014705882345
0.006,+6.089436E-03,1.50619571,-0.0798683674,-0.07996985294117676
0.007,+7.076887E-03,1.50609095,-0.340212807,-0.34426985294117673
0.008,+8.066039E-03,1.50619901,-0.601320739,-0.6085698529411765
0.009,+9.056770E-03,1.50610609,-0.862391874,-0.8728698529411765
0.01,+1.004479E-02,1.50619933,-1.12345441,-1.137169852941177
