IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.294199E-04,1.54850118,1.51323044,1.5295944852941177
0.0003,+5.029974E-04,1.54791009,1.46058133,1.4767344852941178
0.0005,+6.950414E-04,1.54765048,1.40791613,1.4238744852941176
0.001,+1.186772E-03,1.54725804,1.27627617,1.2917244852941177
0.002,+2.173732E-03,1.54684407,1.01310592,1.0274244852941177
0.003,+3.161807E-03,1.5466288,0.749923174,0.7631244852941176
0.004,+4.149226E-03,1.54644955,0.487010632,0.4988244852941177
0.005,+5.141016E-03,1.54637735,0.222976837,0.23452448529411773
0.006,+6.128904E-03,1.54627988,-0.0400670784,-0.029775514705882244
0.007,+7.114259E-03,1.54617809,-0.302421406,-0.2940755147058822
0.008,+8.102586E-03,1.54608129,-0.565524703,-0.5583755147058824
0.009,+9.090151E-03,1.54599242,-0.828432364,-0.8226755147058824
0.01,+1.007801E-02,1.54594473,-1.09158118,-1.0869755147058824
