IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.146779E-04,0.699499419,0.659892038,0.6762907352941177
0.0003,+1.049909E-03,0.698210995,0.607873485,0.6234307352941176
0.0005,+1.266194E-03,0.697678214,0.555853002,0.5705707352941176
0.001,+1.780244E-03,0.697307479,0.425794793,0.43842073529411757
0.002,+2.783381E-03,0.696669661,0.164917667,0.17412073529411753
0.003,+3.778654E-03,0.696926392,-0.0950479385,-0.09017926470588244
0.004,+4.767156E-03,0.696643544,-0.354391726,-0.35447926470588254
0.005,+5.756391E-03,0.696709057,-0.614207003,-0.6187792647058825
0.006,+6.744746E-03,0.696630777,-0.874206081,-0.8830792647058825
0.007,+7.733822E-03,0.696831457,-1.13423768,-1.1473792647058825
0.008,+8.720147E-03,0.696715611,-1.39426579,-1.4116792647058827
0.009,+9.709468E-03,0.697229329,-1.65431137,-1.6759792647058827
0.01,+1.049989E-02,0.696663489,-1.91412169,-1.9402792647058826
