IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.086792E-04,0.798648902,0.758468239,0.7766794117647059
0.0003,+1.050249E-03,0.797290141,0.706458988,0.7238194117647059
0.0005,+1.266016E-03,0.797003096,0.654457685,0.670959411764706
0.001,+1.779936E-03,0.7965952,0.524424252,0.538809411764706
0.002,+2.780857E-03,0.796301877,0.264553311,0.2745094117647059
0.003,+3.780388E-03,0.796231666,0.0036677596,0.010209411764705911
0.004,+4.771689E-03,0.796213924,-0.256230652,-0.2540905882352942
0.005,+5.758013E-03,0.796277281,-0.51562017,-0.5183905882352942
0.006,+6.746248E-03,0.796362853,-0.775426443,-0.7826905882352944
0.007,+7.734858E-03,0.796153858,-1.03544525,-1.0469905882352943
0.008,+8.722729E-03,0.796326054,-1.29548334,-1.311290588235294
0.009,+9.710797E-03,0.796504509,-1.55553802,-1.5755905882352936
0.01,+1.049987E-02,0.796041765,-1.81556131,-1.839890588235294
