IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.095998E-04,1.69460157,1.64754459,1.6801774999999999
0.0003,+1.121088E-03,1.69444186,1.59556042,1.6273175
0.0005,+1.326576E-03,1.69415634,1.54348014,1.5744574999999998
0.001,+1.829227E-03,1.69369698,1.41342288,1.4423074999999999
0.002,+2.826041E-03,1.69358311,1.15327573,1.1780074999999999
0.003,+3.816881E-03,1.69373646,0.893158648,0.9137074999999999
0.004,+4.806607E-03,1.6939881,0.633254534,0.6494074999999999
0.005,+5.794839E-03,1.69412537,0.37317474,0.38510749999999994
0.006,+6.786674E-03,1.69414132,0.112305438,0.12080749999999973
0.007,+7.772470E-03,1.69407037,-0.147626093,-0.14349250000000024
0.008,+8.758469E-03,1.69440369,-0.407032913,-0.4077925
0.009,+9.745357E-03,1.6942163,-0.666894964,-0.6720925
0.01,+1.049987E-02,1.68280253,-0.926888019,-0.9363925
