IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.265066E-04,1.19625476,1.15358556,1.1782341176470588
0.0003,+1.064327E-03,1.19521117,1.10157566,1.1253741176470589
0.0005,+1.279935E-03,1.19522936,1.04954019,1.0725141176470587
0.001,+1.793849E-03,1.19472764,0.919485227,0.9403641176470587
0.002,+2.796127E-03,1.19435277,0.659598802,0.6760641176470588
0.003,+3.789698E-03,1.19460917,0.399485059,0.41176411764705867
0.004,+4.783374E-03,1.19466661,0.138597943,0.1474641176470588
0.005,+5.774007E-03,1.19488957,-0.121342385,-0.1168358823529414
0.006,+6.760408E-03,1.19483031,-0.380721517,-0.3811358823529414
0.007,+7.747646E-03,1.19501853,-0.640612897,-0.6454358823529414
0.008,+8.733364E-03,1.19482209,-0.90060261,-0.9097358823529411
0.009,+9.722152E-03,1.19492852,-1.16063028,-1.174035882352941
0.01,+1.049988E-02,1.19449551,-1.42061889,-1.438335882352941
