IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.853872E-04,1.59519903,1.54869706,1.5797888235294117
0.0003,+1.105536E-03,1.59457017,1.49666569,1.5269288235294118
0.0005,+1.314005E-03,1.59450412,1.44462174,1.474068823529412
0.001,+1.820753E-03,1.59400227,1.3145446,1.341918823529412
0.002,+2.819606E-03,1.59403476,1.0544488,1.077618823529412
0.003,+3.810805E-03,1.59398202,0.794565554,0.8133188235294119
0.004,+4.801055E-03,1.59439115,0.534437035,0.5490188235294118
0.005,+5.789399E-03,1.59435507,0.274364132,0.2847188235294118
0.006,+6.779234E-03,1.59455887,0.0135628746,0.020418823529411823
0.007,+7.769064E-03,1.59443331,-0.246350941,-0.24388117647058816
0.008,+8.752984E-03,1.59481423,-0.505594052,-0.5081811764705884
0.009,+9.741506E-03,1.594686,-0.765642503,-0.7724811764705883
0.01,+1.049987E-02,1.59400638,-1.02568018,-1.0367811764705883
