IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.080114E-04,0.897886637,0.857325974,0.8770680882352941
0.0003,+1.049515E-03,0.896982341,0.805315824,0.8242080882352941
0.0005,+1.266625E-03,0.896489985,0.753278643,0.7713480882352941
0.001,+1.781610E-03,0.895752166,0.623219706,0.6391980882352941
0.002,+2.785708E-03,0.895519435,0.363146526,0.37489808823529414
0.003,+3.782004E-03,0.895505354,0.102431547,0.11059808823529416
0.004,+4.773048E-03,0.895470178,-0.15753208,-0.15370191176470593
0.005,+5.758930E-03,0.895654123,-0.416820415,-0.4180019117647059
0.006,+6.749706E-03,0.895632913,-0.676920584,-0.6823019117647059
0.007,+7.736354E-03,0.895723322,-0.936645889,-0.9466019117647059
0.008,+8.724758E-03,0.895616676,-1.19667366,-1.2109019117647062
0.009,+9.711240E-03,0.895921513,-1.45673945,-1.4752019117647057
0.01,+1.049988E-02,0.895013802,-1.71677446,-1.7395019117647061
