IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.382036E-04,1.29635543,1.25237953,1.2786227941176471
0.0003,+1.074993E-03,1.29579564,1.20035662,1.2257627941176472
0.0005,+1.289156E-03,1.29559046,1.14834688,1.172902794117647
0.001,+1.801361E-03,1.29491861,1.01827354,1.040752794117647
0.002,+2.801903E-03,1.2950002,0.758161684,0.7764527941176471
0.003,+3.795676E-03,1.29465988,0.498301667,0.512152794117647
0.004,+4.789693E-03,1.29462995,0.237363608,0.24785279411764694
0.005,+5.779192E-03,1.29477427,-0.0226462473,-0.016447205882353044
0.006,+6.765341E-03,1.29489712,-0.281881172,-0.280747205882353
0.007,+7.753826E-03,1.29523626,-0.541927958,-0.5450472058823532
0.008,+8.741111E-03,1.29539356,-0.801753818,-0.809347205882353
0.009,+9.727955E-03,1.29543194,-1.06179836,-1.0736472058823525
0.01,+1.049987E-02,1.29455411,-1.32184162,-1.337947205882353
