IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.478243E-04,1.39522574,1.35120289,1.3790114705882353
0.0003,+1.080771E-03,1.39473405,1.29921252,1.3261514705882351
0.0005,+1.295537E-03,1.39479306,1.24718413,1.2732914705882352
0.001,+1.806068E-03,1.39440462,1.1171474,1.1411414705882352
0.002,+2.807394E-03,1.39423833,0.857018942,0.8768414705882351
0.003,+3.799268E-03,1.39393045,0.596917339,0.6125414705882352
0.004,+4.791501E-03,1.39436835,0.336809338,0.34824147058823507
0.005,+5.782105E-03,1.39416416,0.0760879086,0.08394147058823509
0.006,+6.770996E-03,1.39466115,-0.183847787,-0.1803585294117649
0.007,+7.756381E-03,1.39479445,-0.443154509,-0.44465852941176487
0.008,+8.744286E-03,1.39487953,-0.703180531,-0.7089585294117651
0.009,+9.731093E-03,1.39497603,-0.962962715,-0.9732585294117646
0.01,+1.049988E-02,1.39427514,-1.22297885,-1.237558529411765
