IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.123340E-04,0.9977173,0.956102635,0.9774567647058824
0.0003,+1.051494E-03,0.996457379,0.904088911,0.9245967647058824
0.0005,+1.269484E-03,0.995997907,0.852080822,0.8717367647058823
0.001,+1.784785E-03,0.995481103,0.722026377,0.7395867647058824
0.002,+2.790000E-03,0.995438925,0.461936283,0.47528676470588227
0.003,+3.787214E-03,0.995355949,0.201169262,0.2109867647058823
0.004,+4.777102E-03,0.995333147,-0.058824804,-0.05331323529411769
0.005,+5.762203E-03,0.995250412,-0.318029853,-0.3176132352941179
0.006,+6.752347E-03,0.995295856,-0.57804998,-0.5819132352941179
0.007,+7.739147E-03,0.995490632,-0.838141714,-0.8462132352941178
0.008,+8.731104E-03,0.995934611,-1.09819011,-1.110513235294118
0.009,+9.717745E-03,0.996020673,-1.35799716,-1.3748132352941176
0.01,+1.049988E-02,0.99532945,-1.61801993,-1.639113235294118
