V Input,V Output
0.0,-0.00406931869
0.01,0.00185119436
0.02,0.00534624467
0.03,-0.00108680933
0.04,0.00402524839
0.05,-0.00378922316
0.06,0.00100128102
0.07,-0.00642483011
0.08,0.000912172912
0.09,-0.00615112018
0.1,-0.00356964569
0.11,-0.00614787901
0.12,-0.00635163762
0.13,-0.00679088931
0.14,-0.00614787901
0.15,-0.00236320317
0.16,-0.0024078056
0.17,-0.00338504388
0.18,0.000600246155
0.19,0.000278692625
0.2,0.00496426984
0.21,0.0057154483
0.22,0.00549587082
0.23,0.00589690569
0.24,0.00713193828
0.25,0.00596047141
0.26,0.00562634019
0.27,0.00429895832
0.28,0.00579502639
0.29,0.0032422387
0.3,0.00720513077
0.31,0.00176523067
0.32,0.00279336023
0.33,0.000873956079
0.34,-0.00485556955
0.35000000000000003,-0.00550810988
0.36,-0.00553041109
0.37,-0.00563857924
0.38,-0.00631027636
0.39,-0.00525345999
0.4,-0.00332767025
0.41000000000000003,0.000542969281
0.42,0.00447717454
0.43,0.00140555706
0.44,0.00607512191
0.45,0.00475736681
0.46,0.00592549575
0.47000000000000003,0.0058777489
0.48,0.00590319454
0.49,0.00732292569
0.5,0.00594779697
0.51,0.00504060676
0.52,0.00583000205
0.53,0.00470323436
0.54,0.00470961996
0.55,0.000753016735
0.56,0.00457590942
0.5700000000000001,-0.0022391194
0.58,0.00344914173
0.59,-0.00280884046
0.6,-0.000262438378
0.61,-0.00580097659
0.62,0.00177800187
0.63,-0.00522801436
0.64,-0.00359194691
0.65,-0.00548904984
0.66,-0.00587092791
0.67,-0.00519618312
0.68,-0.00563543482
0.6900000000000001,-0.00623384269
0.7000000000000001,-0.0049765089
0.71,-0.00611928895
0.72,-0.00204489081
0.73,-0.00553994111
0.74,0.00129100331
0.75,-0.00100399006
0.76,-0.0033754171
0.77,0.000418788762
0.78,-0.00289794857
0.79,0.00399017598
0.8,-0.00269743114
0.81,0.0042766571
0.8200000000000001,0.00185433878
0.8300000000000001,0.0065939517
0.84,0.00407613967
0.85,0.00703644457
0.86,0.0046618731
0.87,0.0065939517
0.88,0.00511065482
0.89,0.00736428695
0.9,0.00713832388
0.91,0.00761569566
0.92,0.00691864965
0.93,0.00578864079
0.9400000000000001,0.00822058589
0.9500000000000001,0.00399341716
0.96,0.00780992425
0.97,0.00281880587
0.98,0.00285387828
0.99,0.00290476955
1.0,-0.00318442969
1.01,-0.000392907742
1.02,-0.00455955841
1.03,-0.00237911878
1.04,-0.00439716106
1.05,-0.0020225896
1.06,-0.00414575235
1.07,0.0017143394
1.08,-0.00352189884
1.09,-0.00180939772
1.1,-0.00457547403
1.11,-0.00440354666
1.12,-0.00119821865
1.1300000000000001,-0.00430805295
1.1400000000000001,0.00226814484
1.1500000000000001,-0.00424439048
1.16,0.00605920629
1.17,-0.00458500405
1.18,0.00744072061
1.19,-0.00372870512
1.2,0.00870434326
