IL,ITOT,VOUT,VDROP
0.0001,+3.384162E-03,1.29654624,0.61241688
0.0003,+3.566084E-03,1.29654534,0.560105636
0.0005,+3.762388E-03,1.29655876,0.507736499
0.001,+4.256670E-03,1.29651597,0.376875511
0.002,+5.250689E-03,1.29647718,0.114462209
0.003,+6.241769E-03,1.29660366,-0.147145152
0.004,+7.230565E-03,1.29655268,-0.408125543
0.005,+8.220965E-03,1.29648545,-0.669894606
0.006,+9.211343E-03,1.2964197,-0.931276734
0.007,+1.020138E-02,1.29654325,-1.19298581
0.008,+1.049988E-02,1.29504937,-1.45470284
0.009,+1.049986E-02,1.08548281,-1.71642365
0.01,+1.049985E-02,0.86688261,-1.9781297
