IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.390127E-04,0.814549317,0.777264076,0.7766794117647059
0.0003,+1.135625E-03,0.814330827,0.725240778,0.7238194117647059
0.0005,+1.330186E-03,0.814367731,0.673134148,0.670959411764706
0.001,+1.815040E-03,0.814365082,0.543171181,0.538809411764706
0.002,+2.781424E-03,0.81432758,0.283467254,0.2745094117647059
0.003,+3.750924E-03,0.81434267,0.0226842818,0.010209411764705911
0.004,+4.715158E-03,0.814157531,-0.237196691,-0.2540905882352942
0.005,+5.678343E-03,0.81426077,-0.49655202,-0.5183905882352942
0.006,+6.642901E-03,0.814143757,-0.756246218,-0.7826905882352944
0.007,+7.609793E-03,0.814236514,-1.01609874,-1.0469905882352943
0.008,+8.577658E-03,0.814185921,-1.27596423,-1.311290588235294
0.009,+9.545254E-03,0.814358916,-1.53583264,-1.5755905882352936
0.01,+1.049997E-02,0.814092977,-1.7956913,-1.839890588235294
