IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.211656E-04,1.40598524,1.37012629,1.3790114705882353
0.0003,+1.116888E-03,1.40590769,1.317917,1.3261514705882351
0.0005,+1.311747E-03,1.40600616,1.26589685,1.2732914705882352
0.001,+1.796538E-03,1.40588571,1.13582627,1.1411414705882352
0.002,+2.764649E-03,1.40606187,0.875649118,0.8768414705882351
0.003,+3.731707E-03,1.40606254,0.615583358,0.6125414705882352
0.004,+4.698907E-03,1.40605987,0.355590039,0.34824147058823507
0.005,+5.667134E-03,1.40611685,0.0950387231,0.08394147058823509
0.006,+6.631441E-03,1.40612256,-0.164779185,-0.1803585294117649
0.007,+7.595773E-03,1.40620425,-0.423998804,-0.44465852941176487
0.008,+8.563291E-03,1.40621834,-0.683977352,-0.7089585294117651
0.009,+9.528933E-03,1.40615098,-0.943628417,-0.9732585294117646
0.01,+1.049692E-02,1.40625258,-1.20352864,-1.237558529411765
