IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.516351E-04,0.718489876,0.678751887,0.6762907352941177
0.0003,+1.146378E-03,0.718440937,0.626668506,0.6234307352941176
0.0005,+1.340854E-03,0.718231108,0.574614376,0.5705707352941176
0.001,+1.824405E-03,0.718097034,0.444618469,0.43842073529411757
0.002,+2.793926E-03,0.718207211,0.183943747,0.17412073529411753
0.003,+3.760128E-03,0.71804882,-0.0760041824,-0.09017926470588244
0.004,+4.723359E-03,0.718106615,-0.335358279,-0.35447926470588254
0.005,+5.689450E-03,0.718018585,-0.595159967,-0.6187792647058825
0.006,+6.654430E-03,0.718024262,-0.855021053,-0.8830792647058825
0.007,+7.619082E-03,0.718165688,-1.11482732,-1.1473792647058825
0.008,+8.588131E-03,0.718223813,-1.37468234,-1.4116792647058827
0.009,+9.555195E-03,0.717961884,-1.63455418,-1.6759792647058827
0.01,+1.049997E-02,0.717939843,-1.89409867,-1.9402792647058826
