IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.260176E-04,1.00933717,0.974947568,0.9774567647058824
0.0003,+1.122715E-03,1.0093187,0.922878327,0.9245967647058824
0.0005,+1.317061E-03,1.00929252,0.870860003,0.8717367647058823
0.001,+1.802969E-03,1.0091266,0.74080266,0.7395867647058824
0.002,+2.770502E-03,1.00921445,0.48069474,0.47528676470588227
0.003,+3.738622E-03,1.00893542,0.220078212,0.2109867647058823
0.004,+4.703694E-03,1.00917966,-0.0397595397,-0.05331323529411769
0.005,+5.667059E-03,1.00919812,-0.298932713,-0.3176132352941179
0.006,+6.633012E-03,1.00919821,-0.558910137,-0.5819132352941179
0.007,+7.600397E-03,1.00916476,-0.818850791,-0.8462132352941178
0.008,+8.566866E-03,1.00918943,-1.07874387,-1.110513235294118
0.009,+9.532285E-03,1.00914907,-1.33839919,-1.3748132352941176
0.01,+1.049996E-02,1.00942499,-1.59815666,-1.639113235294118
