VIN,ITOT,VOUT,VDROP
1.8,+3.729643E-03,1.605424,0.813191401
1.775,+3.706583E-03,1.60499301,0.813195209
1.75,+3.684244E-03,1.60451001,0.81316301
1.725,+3.661216E-03,1.60380199,0.813177029
1.7,+3.637816E-03,1.60321428,0.813204975
1.675,+3.613699E-03,1.60264277,0.813225555
1.65,+3.589238E-03,1.60178498,0.813296239
1.625,+3.564809E-03,1.60117142,0.813202523
1.6,+3.536103E-03,1.59644906,0.813135058
1.575,+3.370224E-03,1.57152261,0.813241689
1.55,+3.207243E-03,1.54655362,0.813280549
1.525,+3.049599E-03,1.52172344,0.813322395
1.5,+2.897138E-03,1.49678933,0.813269029
1.475,+2.751459E-03,1.47180304,0.813170018
1.45,+2.611387E-03,1.44685868,0.813259055
1.425,+2.478809E-03,1.42191236,0.813364071
1.4,+2.353716E-03,1.39696548,0.81328935
1.375,+2.234751E-03,1.37202361,0.813227993
1.35,+2.121197E-03,1.34703255,0.813234862
1.325,+2.013326E-03,1.32210048,0.813234381
1.3,+1.908646E-03,1.29712666,0.813256609
1.275,+1.807416E-03,1.27223246,0.813274325
1.25,+1.708427E-03,1.24727163,0.813232944
1.225,+1.610250E-03,1.22228497,0.813276557
1.2,+1.513157E-03,1.19736603,0.813254596
1.175,+1.416181E-03,1.17242182,0.8132636
1.15,+1.319214E-03,1.14746789,0.813319106
1.125,+1.223024E-03,1.12253846,0.813329528
1.1,+1.127078E-03,1.09763097,0.813308409
1.075,+1.031474E-03,1.0726294,0.813267067
1.05,+9.359376E-04,1.04770443,0.813272612
1.025,+8.405752E-04,1.02276523,0.813365441
1.0,+7.453852E-04,0.997876059,0.813410383
