IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.225743E-04,1.20681076,1.17234635,1.1782341176470588
0.0003,+1.117258E-03,1.20651851,1.12021277,1.1253741176470589
0.0005,+1.312825E-03,1.20653382,1.06817897,1.0725141176470587
0.001,+1.797939E-03,1.20668875,0.938059522,0.9403641176470587
0.002,+2.764624E-03,1.20666126,0.678270478,0.6760641176470588
0.003,+3.731290E-03,1.20647937,0.418325491,0.41176411764705867
0.004,+4.699234E-03,1.20666985,0.157582848,0.1474641176470588
0.005,+5.665018E-03,1.20662319,-0.102297793,-0.1168358823529414
0.006,+6.628673E-03,1.20669754,-0.36155661,-0.3811358823529414
0.007,+7.593655E-03,1.20666901,-0.621354968,-0.6454358823529414
0.008,+8.560834E-03,1.20678782,-0.881213992,-0.9097358823529411
0.009,+9.528579E-03,1.20709879,-1.14106802,-1.174035882352941
0.01,+1.049689E-02,1.20707807,-1.4008954,-1.438335882352941
