IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.244978E-04,1.10789061,1.07354886,1.0778454411764706
0.0003,+1.119170E-03,1.10787929,1.02166382,1.0249854411764707
0.0005,+1.313149E-03,1.10777964,0.969577736,0.9721254411764707
0.001,+1.798910E-03,1.1077818,0.839497939,0.8399754411764706
0.002,+2.766526E-03,1.10771252,0.579467064,0.5756754411764706
0.003,+3.733084E-03,1.1076785,0.319528164,0.31137544117647065
0.004,+4.701832E-03,1.10772445,0.0588935431,0.04707544117647067
0.005,+5.668188E-03,1.10784749,-0.201033686,-0.2172245588235293
0.006,+6.630000E-03,1.10788561,-0.460152348,-0.4815245588235293
0.007,+7.595947E-03,1.10784947,-0.719963134,-0.7458245588235293
0.008,+8.563062E-03,1.10791644,-0.979961405,-1.0101245588235295
0.009,+9.530767E-03,1.10793895,-1.23983663,-1.2744245588235295
0.01,+1.049703E-02,1.10778819,-1.49943969,-1.5387245588235294
