VIN,ITOT,VOUT,VDROP
3.3,+3.223918E-03,1.59026785,-1.38260636
3.2,+3.191965E-03,1.59021551,-1.38259569
3.1,+3.177957E-03,1.59016231,-1.38261013
3.0,+3.166516E-03,1.59010168,-1.3825971
2.9,+3.155843E-03,1.590039,-1.38258611
2.8,+3.145515E-03,1.58995846,-1.38258305
2.7,+3.135368E-03,1.58989344,-1.38260265
2.6,+3.124999E-03,1.58984367,-1.38256661
2.5,+3.111614E-03,1.58979339,-1.38259784
2.4,+3.078063E-03,1.58965116,-1.3826143
2.3,+2.997759E-03,1.54348388,-1.3826191
2.2,+2.900545E-03,1.44581671,-1.38268398
2.1,+2.798111E-03,1.34717397,-1.38270062
2.0,+2.693964E-03,1.24837954,-1.38268871
1.9,+2.590052E-03,1.14961389,-1.38274707
1.8,+2.486180E-03,1.05095952,-1.38278692
1.7,+2.382198E-03,0.952283957,-1.38277662
1.6,+2.278540E-03,0.853653033,-1.38283456
