VIN,ITOT,VOUT,VDROP
3.3,+3.211405E-03,2.31649906,-0.977979942
3.2,+3.184180E-03,2.31712742,-0.977993138
3.1,+3.170538E-03,2.31736629,-0.978005567
3.0,+3.158337E-03,2.31747669,-0.977991192
2.9,+3.141869E-03,2.3175306,-0.97796274
2.8,+3.100458E-03,2.3176442,-0.977981777
2.7,+3.014803E-03,2.31138321,-0.977954643
2.6,+2.918248E-03,1.84513498,-0.978110752
2.5,+2.815733E-03,1.74654378,-0.978181623
2.4,+2.712218E-03,1.64889498,-0.978177809
2.3,+2.608499E-03,1.55044269,-0.978232822
2.2,+2.504805E-03,1.45198584,-0.978242271
2.1,+2.401297E-03,1.35341506,-0.978254247
2.0,+2.297646E-03,1.25480762,-0.97828621
