IL,ITOT,VOUT,VDROP
0.0001,+2.855051E-03,1.001217,0.464414926
0.0003,+3.026678E-03,1.00112123,0.411805311
0.0005,+3.221697E-03,1.00112346,0.359120462
0.001,+3.720996E-03,1.00082788,0.226826924
0.002,+4.716768E-03,1.000435,-0.0362425915
0.003,+5.707659E-03,0.999990283,-0.298523184
0.004,+6.700777E-03,1.00005662,-0.561629784
0.005,+7.693300E-03,1.00014724,-0.824758815
0.006,+8.685222E-03,1.00004951,-1.08792678
0.007,+9.676609E-03,1.00001658,-1.35080092
0.008,+1.049986E-02,0.999328967,-1.61397436
0.009,+1.049985E-02,0.996935365,-1.87716088
0.01,+1.049983E-02,0.737507487,-2.14027119
