IL,ITOT,VOUT,VDROP
0.0001,+3.048025E-03,1.10038012,0.514316197
0.0003,+3.218846E-03,1.10027384,0.46190435
0.0005,+3.412899E-03,1.10048424,0.409270909
0.001,+3.909389E-03,1.10022831,0.27768754
0.002,+4.908248E-03,1.10004526,0.0137309908
0.003,+5.900624E-03,1.09988496,-0.24925552
0.004,+6.890211E-03,1.09970261,-0.511744229
0.005,+7.881965E-03,1.09955163,-0.774635864
0.006,+8.874400E-03,1.09966648,-1.03777725
0.007,+9.866244E-03,1.09954727,-1.30091425
0.008,+1.049986E-02,1.09851436,-1.56407044
0.009,+1.049984E-02,1.05682597,-1.82724635
0.01,+1.049983E-02,0.784785545,-2.09017169
