IL,ITOT,VOUT,VDROP
0.0001,+3.437218E-03,1.29999582,0.614304548
0.0003,+3.605293E-03,1.30005853,0.561697897
0.0005,+3.798169E-03,1.30007722,0.509039688
0.001,+4.293188E-03,1.30005802,0.377492854
0.002,+5.288102E-03,1.29961137,0.113642814
0.003,+6.281675E-03,1.29979748,-0.149395544
0.004,+7.270229E-03,1.29972527,-0.411807508
0.005,+8.261938E-03,1.29973002,-0.67497119
0.006,+9.251628E-03,1.2993895,-0.937845121
0.007,+1.024316E-02,1.29941936,-1.20095929
0.008,+1.049986E-02,1.2979619,-1.46415533
0.009,+1.049984E-02,1.09572417,-1.72727398
0.01,+1.049984E-02,0.884164894,-1.99044602
