VIN,ITOT,VOUT,VDROP
1.8,+5.769436E-03,1.00025677,-0.298513638
1.775,+5.704128E-03,1.00018536,-0.298488227
1.75,+5.680403E-03,0.999894151,-0.298485347
1.725,+5.662555E-03,0.999478487,-0.298489019
1.7,+5.645344E-03,0.999299631,-0.298481778
1.675,+5.629165E-03,0.998936003,-0.298497426
1.65,+5.613531E-03,0.998787378,-0.298497034
1.625,+5.598463E-03,0.998641862,-0.298484708
1.6,+5.583063E-03,0.998396928,-0.298487754
1.575,+5.567588E-03,0.998231062,-0.298455196
1.55,+5.552109E-03,0.998055344,-0.298498404
1.525,+5.536816E-03,0.997998423,-0.298484052
1.5,+5.521686E-03,0.997843087,-0.298478203
1.475,+5.506289E-03,0.997734967,-0.298483181
1.45,+5.491185E-03,0.997579474,-0.298461551
1.425,+5.475653E-03,0.997322334,-0.29847316
1.4,+5.459908E-03,0.997274311,-0.298483045
1.375,+5.445248E-03,0.997260076,-0.298472665
1.35,+5.429228E-03,0.997072025,-0.298487198
1.325,+5.413024E-03,0.996916471,-0.298487782
1.3,+5.397205E-03,0.996824906,-0.298458896
1.275,+5.380465E-03,0.996450854,-0.298478203
1.25,+5.364597E-03,0.996386673,-0.298502118
1.225,+5.348096E-03,0.996309219,-0.298495602
1.2,+5.331081E-03,0.996220149,-0.29847922
1.175,+5.314247E-03,0.996250591,-0.29848411
1.15,+5.295997E-03,0.996173901,-0.298491743
1.125,+5.276706E-03,0.996014874,-0.298500625
1.1,+5.256892E-03,0.995842596,-0.298502971
1.075,+5.235873E-03,0.99562006,-0.298512612
1.05,+5.213796E-03,0.995471272,-0.298506332
1.025,+5.190693E-03,0.99517362,-0.298485822
1.0,+5.106863E-03,0.981046873,-0.298475715
