VIN,ITOT,VOUT,VDROP
3.3,+3.208129E-03,1.59315778,-1.38014835
3.2,+3.192983E-03,1.59308831,-1.38015106
3.1,+3.182343E-03,1.59294303,-1.38015195
3.0,+3.172615E-03,1.59287844,-1.3801514
2.9,+3.163141E-03,1.59284956,-1.38013729
2.8,+3.153691E-03,1.59279707,-1.38013755
2.7,+3.143967E-03,1.59280156,-1.38014501
2.6,+3.132775E-03,1.59281064,-1.38014282
2.5,+3.099868E-03,1.59281907,-1.38013552
2.4,+3.013147E-03,1.54046136,-1.38017425
2.3,+2.914470E-03,1.44097494,-1.38018774
2.2,+2.809858E-03,1.3416919,-1.38021369
2.1,+2.704562E-03,1.24244263,-1.3802574
2.0,+2.599372E-03,1.14320975,-1.38027926
1.9,+2.494171E-03,1.0440245,-1.38030965
1.8,+2.389112E-03,0.944979528,-1.38035024
1.7,+2.284234E-03,0.845889765,-1.38036975
1.6,+2.179051E-03,0.746865424,-1.3803732
