VIN,ITOT,VOUT,VDROP
3.3,+3.240942E-03,1.99050848,0.503643945
3.2,+3.190365E-03,1.99041529,0.503637715
3.1,+3.172384E-03,1.99032953,0.503634182
3.0,+3.158411E-03,1.99025334,0.503668302
2.9,+3.142204E-03,1.99020556,0.503644025
2.8,+3.107551E-03,1.99027542,0.503637134
2.7,+3.008265E-03,1.96758148,0.503647239
2.6,+2.818200E-03,1.87176997,0.50362046
2.5,+2.622119E-03,1.77502712,0.503606583
2.4,+2.424065E-03,1.67819239,0.503551975
2.3,+2.225799E-03,1.58148706,0.503545175
2.2,+2.028754E-03,1.48518527,0.503538837
2.1,+1.831753E-03,1.38907074,0.503510655
2.0,+1.635415E-03,1.29327525,0.503526625
