IL,ITOT,VOUT,VDROP
0.0001,+3.530300E-03,1.39990314,-0.0104558728
0.0003,+3.691461E-03,1.39982527,-0.0104805859
0.0005,+3.884560E-03,1.40004988,-0.010501296
0.001,+4.375916E-03,1.3995284,-0.0105478785
0.002,+5.369458E-03,1.39922542,-0.0106382775
0.003,+6.360542E-03,1.3995087,-0.0107393373
0.004,+7.346104E-03,1.3993737,-0.01083603
0.005,+8.334780E-03,1.39901153,-0.0109236741
0.006,+9.323498E-03,1.39896067,-0.0110122606
0.007,+1.031394E-02,1.39928781,-0.0111075077
0.008,+1.049991E-02,1.39771104,-0.0112003502
0.009,+1.049989E-02,1.16259916,-0.0113087322
0.01,+1.049989E-02,0.945159289,-0.0114153546
