IL,ITOT,VOUT,VDROP
0.0001,+1.975009E-03,0.604107927,-0.010610854
0.0003,+2.150602E-03,0.604012024,-0.0106280614
0.0005,+2.348640E-03,0.603658442,-0.0106539672
0.001,+2.849557E-03,0.603146558,-0.0106851185
0.002,+3.848135E-03,0.602440152,-0.0107738051
0.003,+4.841087E-03,0.601892922,-0.0108695109
0.004,+5.833042E-03,0.601757358,-0.0109578027
0.005,+6.825036E-03,0.601516536,-0.0110606972
0.006,+7.814522E-03,0.601280633,-0.0111596054
0.007,+8.804864E-03,0.60098897,-0.0112488508
0.008,+9.795834E-03,0.601073165,-0.0113389245
0.009,+1.049991E-02,0.600005946,-0.0114531749
0.01,+1.049989E-02,0.59742113,-0.0115177182
