IL,ITOT,VOUT,VDROP
0.0001,+2.754877E-03,1.00119774,-0.0105086877
0.0003,+2.923886E-03,1.00082336,-0.0105395861
0.0005,+3.118780E-03,1.0009341,-0.0105580334
0.001,+3.617726E-03,1.00064801,-0.0106029535
0.002,+4.611498E-03,1.0006222,-0.0106988789
0.003,+5.599442E-03,1.00033289,-0.010803964
0.004,+6.590340E-03,1.00018984,-0.0108950246
0.005,+7.581824E-03,1.00013275,-0.0109809647
0.006,+8.571066E-03,0.999883148,-0.0110732262
0.007,+9.559897E-03,0.999865174,-0.0111800014
0.008,+1.049991E-02,0.999442758,-0.011270153
0.009,+1.049990E-02,0.997543897,-0.0113666372
0.01,+1.049988E-02,0.749490253,-0.0114611114
