IL,ITOT,VOUT,VDROP
0.0001,+2.168947E-03,0.702717609,-0.0105924456
0.0003,+2.342285E-03,0.702792472,-0.0105980721
0.0005,+2.541078E-03,0.702459665,-0.010615349
0.001,+3.040937E-03,0.702032094,-0.0106621873
0.002,+4.037955E-03,0.701174033,-0.0107643034
0.003,+5.028313E-03,0.701264422,-0.0108575296
0.004,+6.020772E-03,0.700551443,-0.0109587312
0.005,+7.012118E-03,0.700478154,-0.0110546288
0.006,+8.002056E-03,0.700206561,-0.01115019
0.007,+8.991946E-03,0.700390832,-0.0112328831
0.008,+9.982577E-03,0.700399614,-0.0113356053
0.009,+1.049991E-02,0.698769985,-0.0114316558
0.01,+1.049988E-02,0.69580294,-0.011512264
