VIN,ITOT,VOUT,VDROP
1.8,+6.143910E-03,1.19913892,-0.199193844
1.775,+6.086545E-03,1.19888195,-0.199179997
1.75,+6.063229E-03,1.19882405,-0.199189821
1.725,+6.044767E-03,1.19859811,-0.199185499
1.7,+6.028354E-03,1.19836129,-0.199183144
1.675,+6.011692E-03,1.19822779,-0.199163788
1.65,+5.995385E-03,1.19805636,-0.199167124
1.625,+5.978554E-03,1.19756651,-0.199175563
1.6,+5.963041E-03,1.19739154,-0.199181059
1.575,+5.947293E-03,1.19716174,-0.19917493
1.55,+5.931228E-03,1.1971337,-0.199179269
1.525,+5.915835E-03,1.19696665,-0.199161711
1.5,+5.900133E-03,1.19697171,-0.199175574
1.475,+5.884301E-03,1.19680393,-0.1991585
1.45,+5.868772E-03,1.19662054,-0.199181757
1.425,+5.854167E-03,1.19660963,-0.199176923
1.4,+5.837639E-03,1.19675308,-0.199187875
1.375,+5.820442E-03,1.19649547,-0.199173717
1.35,+5.803450E-03,1.19627045,-0.199162025
1.325,+5.785925E-03,1.19623076,-0.199175497
1.3,+5.768688E-03,1.19609297,-0.199165155
1.275,+5.750495E-03,1.19588856,-0.199168736
1.25,+5.730967E-03,1.19580067,-0.199178846
1.225,+5.713778E-03,1.19580801,-0.19916637
1.2,+5.633002E-03,1.18218502,-0.199198219
1.175,+5.489085E-03,1.15736579,-0.199161642
1.15,+5.347277E-03,1.13247419,-0.199167121
1.125,+5.208530E-03,1.10752304,-0.199162731
1.1,+5.073947E-03,1.08257806,-0.199161606
1.075,+4.943166E-03,1.05760703,-0.19917461
1.05,+4.817162E-03,1.03265781,-0.199186713
1.025,+4.695322E-03,1.00762921,-0.199167971
1.0,+4.577863E-03,0.98265742,-0.199168566
