VREF,IREF,VDD,IDD
+1.800000E+00,+1.801567E-08,+1.800000E+00,+3.858098E-05
+1.799000E+00,-6.977793E-08,+1.800000E+00,+3.867179E-05
+1.798000E+00,-1.542499E-07,+1.800000E+00,+3.875728E-05
+1.797000E+00,-2.409881E-07,+1.800000E+00,+3.883768E-05
+1.796000E+00,-3.245837E-07,+1.800000E+00,+3.892950E-05
+1.795000E+00,-4.113670E-07,+1.800000E+00,+3.902088E-05
+1.794000E+00,-4.948319E-07,+1.800000E+00,+3.909772E-05
+1.793000E+00,-5.807642E-07,+1.800000E+00,+3.919308E-05
+1.792000E+00,-6.628436E-07,+1.800000E+00,+3.926634E-05
+1.791000E+00,-7.485042E-07,+1.800000E+00,+3.933319E-05
+1.790000E+00,-8.310164E-07,+1.800000E+00,+3.943428E-05
+1.789000E+00,-9.160774E-07,+1.800000E+00,+3.949799E-05
+1.788000E+00,-9.974076E-07,+1.800000E+00,+3.957935E-05
+1.787000E+00,-1.081868E-06,+1.800000E+00,+3.965205E-05
+1.786000E+00,-1.163827E-06,+1.800000E+00,+3.972795E-05
+1.785000E+00,-1.247694E-06,+1.800000E+00,+3.981981E-05
+1.784000E+00,-1.327798E-06,+1.800000E+00,+3.990870E-05
+1.783000E+00,-1.411268E-06,+1.800000E+00,+4.001172E-05
+1.782000E+00,-1.491529E-06,+1.800000E+00,+4.009233E-05
+1.781000E+00,-1.574612E-06,+1.800000E+00,+4.017517E-05
+1.780000E+00,-1.654599E-06,+1.800000E+00,+4.025358E-05
+1.779000E+00,-1.736280E-06,+1.800000E+00,+4.032287E-05
+1.778000E+00,-1.816399E-06,+1.800000E+00,+4.040391E-05
+1.777000E+00,-1.898413E-06,+1.800000E+00,+4.049443E-05
+1.776000E+00,-1.977070E-06,+1.800000E+00,+4.056365E-05
+1.775000E+00,-2.057493E-06,+1.800000E+00,+4.063358E-05
+1.774000E+00,-2.136146E-06,+1.800000E+00,+4.073314E-05
+1.773000E+00,-2.217487E-06,+1.800000E+00,+4.081165E-05
+1.772000E+00,-2.294442E-06,+1.800000E+00,+4.090069E-05
+1.771000E+00,-2.375147E-06,+1.800000E+00,+4.094624E-05
+1.770000E+00,-2.452427E-06,+1.800000E+00,+4.100902E-05
+1.769000E+00,-2.532567E-06,+1.800000E+00,+4.112468E-05
+1.768000E+00,-2.609568E-06,+1.800000E+00,+4.120062E-05
+1.767000E+00,-2.689655E-06,+1.800000E+00,+4.129772E-05
+1.766000E+00,-2.765021E-06,+1.800000E+00,+4.136292E-05
+1.765000E+00,-2.844230E-06,+1.800000E+00,+4.146058E-05
+1.764000E+00,-2.919234E-06,+1.800000E+00,+4.152635E-05
+1.763000E+00,-2.998330E-06,+1.800000E+00,+4.159396E-05
+1.762000E+00,-3.073582E-06,+1.800000E+00,+4.168762E-05
+1.761000E+00,-3.151341E-06,+1.800000E+00,+4.173183E-05
+1.760000E+00,-3.226489E-06,+1.800000E+00,+4.182676E-05
+1.759000E+00,-3.304307E-06,+1.800000E+00,+4.191973E-05
+1.758000E+00,-3.378225E-06,+1.800000E+00,+4.197811E-05
+1.757000E+00,-3.455109E-06,+1.800000E+00,+4.205678E-05
+1.756000E+00,-3.529472E-06,+1.800000E+00,+4.213571E-05
+1.755000E+00,-3.604165E-06,+1.800000E+00,+4.219831E-05
+1.754000E+00,-3.677594E-06,+1.800000E+00,+4.228014E-05
+1.753000E+00,-3.753944E-06,+1.800000E+00,+4.234543E-05
+1.752000E+00,-3.827434E-06,+1.800000E+00,+4.242804E-05
+1.751000E+00,-3.903617E-06,+1.800000E+00,+4.251529E-05
+1.750000E+00,-3.975645E-06,+1.800000E+00,+4.258781E-05
+1.749000E+00,-4.048056E-06,+1.800000E+00,+4.265008E-05
+1.748000E+00,-4.121572E-06,+1.800000E+00,+4.271693E-05
+1.747000E+00,-4.195786E-06,+1.800000E+00,+4.280690E-05
+1.746000E+00,-4.267886E-06,+1.800000E+00,+4.289046E-05
+1.745000E+00,-4.341214E-06,+1.800000E+00,+4.295909E-05
+1.744000E+00,-4.410732E-06,+1.800000E+00,+4.300812E-05
+1.743000E+00,-4.484099E-06,+1.800000E+00,+4.308993E-05
+1.742000E+00,-4.554988E-06,+1.800000E+00,+4.315825E-05
+1.741000E+00,-4.627469E-06,+1.800000E+00,+4.324345E-05
+1.740000E+00,-4.695653E-06,+1.800000E+00,+4.328773E-05
+1.739000E+00,-4.766973E-06,+1.800000E+00,+4.335562E-05
+1.738000E+00,-4.837306E-06,+1.800000E+00,+4.341283E-05
+1.737000E+00,-4.909621E-06,+1.800000E+00,+4.351287E-05
+1.736000E+00,-4.977028E-06,+1.800000E+00,+4.357690E-05
+1.735000E+00,-5.048384E-06,+1.800000E+00,+4.363073E-05
+1.734000E+00,-5.117653E-06,+1.800000E+00,+4.369210E-05
+1.733000E+00,-5.187662E-06,+1.800000E+00,+4.377346E-05
+1.732000E+00,-5.254948E-06,+1.800000E+00,+4.383223E-05
+1.731000E+00,-5.325426E-06,+1.800000E+00,+4.391233E-05
+1.730000E+00,-5.391825E-06,+1.800000E+00,+4.397041E-05
+1.729000E+00,-5.460580E-06,+1.800000E+00,+4.402994E-05
+1.728000E+00,-5.527048E-06,+1.800000E+00,+4.409638E-05
+1.727000E+00,-5.596966E-06,+1.800000E+00,+4.421068E-05
+1.726000E+00,-5.664050E-06,+1.800000E+00,+4.424863E-05
+1.725000E+00,-5.734522E-06,+1.800000E+00,+4.435967E-05
+1.724000E+00,-5.800121E-06,+1.800000E+00,+4.441597E-05
+1.723000E+00,-5.866095E-06,+1.800000E+00,+4.442988E-05
+1.722000E+00,-5.932440E-06,+1.800000E+00,+4.453683E-05
+1.721000E+00,-6.000692E-06,+1.800000E+00,+4.460003E-05
+1.720000E+00,-6.064765E-06,+1.800000E+00,+4.467959E-05
+1.719000E+00,-6.131340E-06,+1.800000E+00,+4.472843E-05
+1.718000E+00,-6.195402E-06,+1.800000E+00,+4.480339E-05
+1.717000E+00,-6.261886E-06,+1.800000E+00,+4.484043E-05
+1.716000E+00,-6.325213E-06,+1.800000E+00,+4.490723E-05
+1.715000E+00,-6.388204E-06,+1.800000E+00,+4.496564E-05
