IL,ITOT,VOUT,VDROP
0.0001,+3.785114E-03,1.49534251,0.71102862
0.0003,+3.972677E-03,1.4953956,0.65879702
0.0005,+4.168908E-03,1.4954173,0.606560863
0.001,+4.664097E-03,1.49549566,0.475993895
0.002,+5.658376E-03,1.49557529,0.214050235
0.003,+6.648969E-03,1.49566188,-0.0470376709
0.004,+7.634656E-03,1.49572486,-0.307203137
0.005,+8.625525E-03,1.4957303,-0.568322538
0.006,+9.615547E-03,1.49584717,-0.829438
0.007,+1.050009E-02,1.49585483,-1.09053556
0.008,+1.050008E-02,1.39560032,-1.35136294
0.009,+1.050007E-02,1.18866263,-1.61243447
0.01,+1.050006E-02,0.959384568,-1.873492
