IL,ITOT,VOUT,VDROP
0.0001,+4.164808E-03,1.69449136,0.810263731
0.0003,+4.350533E-03,1.69470904,0.758024105
0.0005,+4.546661E-03,1.69465266,0.705786834
0.001,+5.041759E-03,1.6946653,0.575209613
0.002,+6.032356E-03,1.69489143,0.314055173
0.003,+7.026284E-03,1.69508976,0.0520712484
0.004,+8.017052E-03,1.69511282,-0.208965843
0.005,+9.003369E-03,1.69538308,-0.469201555
0.006,+9.994521E-03,1.69543371,-0.730296464
0.007,+1.050011E-02,1.65036169,-0.991387515
0.008,+1.050010E-02,1.49010306,-1.25244902
0.009,+1.050010E-02,1.29374684,-1.51334194
0.01,+1.050009E-02,1.05587395,-1.77442618
