IL,ITOT,VOUT,VDROP
0.0001,+2.061127E-03,0.599023038,0.264963571
0.0003,+2.259120E-03,0.599012414,0.211801427
0.0005,+2.457425E-03,0.598927182,0.159574786
0.001,+2.952760E-03,0.598824499,0.0290495555
0.002,+3.944301E-03,0.598876184,-0.231916844
0.003,+4.934356E-03,0.59878901,-0.492262936
0.004,+5.925951E-03,0.598888212,-0.753090552
0.005,+6.917478E-03,0.598967466,-1.01419289
0.006,+7.908298E-03,0.599067445,-1.27522762
0.007,+8.898898E-03,0.599016258,-1.53626428
0.008,+9.890256E-03,0.599230421,-1.79730507
0.009,+1.050002E-02,0.598269505,-2.05811616
0.01,+1.050000E-02,0.59315072,-2.31911176
