IL,ITOT,VOUT,VDROP
0.0001,+2.442367E-03,0.796831351,0.363939916
0.0003,+2.634402E-03,0.796868687,0.311719642
0.0005,+2.832361E-03,0.796975294,0.259496196
0.001,+3.330205E-03,0.796599646,0.128151008
0.002,+4.322453E-03,0.796933584,-0.132845651
0.003,+5.311842E-03,0.796830444,-0.393079003
0.004,+6.302970E-03,0.797012586,-0.654237241
0.005,+7.294599E-03,0.797083433,-0.915210363
0.006,+8.285009E-03,0.797242361,-1.17604663
0.007,+9.273895E-03,0.797318681,-1.43708346
0.008,+1.026540E-02,0.797387828,-1.69814244
0.009,+1.050004E-02,0.795355816,-1.95918249
0.01,+1.050002E-02,0.632740944,-2.21994138
