VIN,ITOT,VOUT,VDROP
1.8,+6.521043E-03,1.39903131,-0.0994703553
1.775,+6.460796E-03,1.39868114,-0.0994482914
1.75,+6.437812E-03,1.39849157,-0.0994601893
1.725,+6.419227E-03,1.39828213,-0.0994549381
1.7,+6.402266E-03,1.39812399,-0.0994390789
1.675,+6.385885E-03,1.39790376,-0.0994618016
1.65,+6.369773E-03,1.39771691,-0.0994694825
1.625,+6.353497E-03,1.39762126,-0.0994723068
1.6,+6.337950E-03,1.39754016,-0.0994679674
1.575,+6.322529E-03,1.39766526,-0.0994532618
1.55,+6.306979E-03,1.39751056,-0.0994774051
1.525,+6.290575E-03,1.39737373,-0.099461999
1.5,+6.274750E-03,1.39726409,-0.0994714534
1.475,+6.257069E-03,1.39686554,-0.0994823227
1.45,+6.242360E-03,1.39675677,-0.0994813637
1.425,+6.227990E-03,1.39655887,-0.0994662967
1.4,+6.145954E-03,1.3823064,-0.0994735911
1.375,+5.996655E-03,1.35750115,-0.0994723207
1.35,+5.847875E-03,1.33259545,-0.0994690432
1.325,+5.702052E-03,1.30770612,-0.0994752813
1.3,+5.560015E-03,1.28277898,-0.0994687986
1.275,+5.421133E-03,1.25786897,-0.0994659186
1.25,+5.286716E-03,1.23294829,-0.0994824061
1.225,+5.156790E-03,1.20803023,-0.0994774802
1.2,+5.031225E-03,1.18311672,-0.0994758623
1.175,+4.909844E-03,1.15814852,-0.0994785977
1.15,+4.792793E-03,1.13321875,-0.0994713394
1.125,+4.679178E-03,1.10824696,-0.0994512909
1.1,+4.569008E-03,1.08330641,-0.0994781168
1.075,+4.461240E-03,1.05831465,-0.0994752201
1.05,+4.356060E-03,1.03336918,-0.099473252
1.025,+4.252431E-03,1.00835765,-0.0994669083
1.0,+4.150490E-03,0.983381324,-0.0994574205
