VIN,ITOT,VOUT,VDROP
1.8,+6.822386E-03,1.59297079,0.00241213695
1.775,+6.794154E-03,1.59277148,0.00241672654
1.75,+6.778151E-03,1.5925438,0.00242619759
1.725,+6.761555E-03,1.5924381,0.00242389307
1.7,+6.745902E-03,1.59233377,0.00243507376
1.675,+6.732104E-03,1.59248798,0.0024411061
1.65,+6.717855E-03,1.59242738,0.00240777532
1.625,+6.704134E-03,1.5922573,0.00243269418
1.6,+6.663323E-03,1.58463959,0.00244578464
1.575,+6.504426E-03,1.55981747,0.00241900604
1.55,+6.345335E-03,1.53488929,0.00243266082
1.525,+6.189302E-03,1.50999942,0.00242981144
1.5,+6.036011E-03,1.48505738,0.00242435453
1.475,+5.887747E-03,1.46016504,0.00242773487
1.45,+5.744246E-03,1.4352299,0.00243896003
1.425,+5.606490E-03,1.41031071,0.00243448442
1.4,+5.474190E-03,1.38536647,0.00244474775
1.375,+5.347697E-03,1.36044407,0.00243299162
1.35,+5.226346E-03,1.33549396,0.00242844096
1.325,+5.109848E-03,1.31055577,0.00244179829
1.3,+4.997529E-03,1.28558596,0.00243845965
1.275,+4.888473E-03,1.2606528,0.0024161094
1.25,+4.782140E-03,1.23567606,0.00243931586
1.225,+4.678031E-03,1.21073689,0.0024222029
1.2,+4.575616E-03,1.18578107,0.00243596332
1.175,+4.474263E-03,1.16080507,0.00242586401
1.15,+4.373963E-03,1.13583756,0.0024341286
1.125,+4.274128E-03,1.11084663,0.00243148215
1.1,+4.174883E-03,1.08587587,0.00245225065
1.075,+4.075925E-03,1.06087215,0.00244109776
1.05,+3.977185E-03,1.03589265,0.00245070225
1.025,+3.878503E-03,1.0108577,0.0024570932
1.0,+3.780165E-03,0.985878959,0.00246742046
