IL,ITOT,VOUT,VDROP
0.0001,+2.825398E-03,1.00095742,0.464605848
0.0003,+3.000449E-03,1.00124156,0.411977733
0.0005,+3.193734E-03,1.00123842,0.359323482
0.001,+3.693840E-03,1.00089993,0.227009534
0.002,+4.689286E-03,1.00067804,-0.0360810915
0.003,+5.678623E-03,1.00041878,-0.298291395
0.004,+6.673755E-03,1.00030443,-0.561416139
0.005,+7.666019E-03,1.00022066,-0.82457832
0.006,+8.659055E-03,1.00022769,-1.0877193
0.007,+9.651741E-03,1.00019739,-1.35062334
0.008,+1.049988E-02,0.999804859,-1.6137718
0.009,+1.049987E-02,0.99729474,-1.87688894
0.01,+1.049986E-02,0.732391678,-2.1400512
