IL,ITOT,VOUT,VDROP
0.0001,+2.243527E-03,0.702703786,0.314703275
0.0003,+2.418873E-03,0.702465511,0.262079785
0.0005,+2.618297E-03,0.702276915,0.208672053
0.001,+3.118454E-03,0.70195622,0.0771426959
0.002,+4.117716E-03,0.701532236,-0.185870023
0.003,+5.110073E-03,0.701303627,-0.448175681
0.004,+6.104226E-03,0.701087042,-0.711327507
0.005,+7.098201E-03,0.700977042,-0.974401034
0.006,+8.090206E-03,0.700644056,-1.23755355
0.007,+9.083207E-03,0.700376718,-1.50045183
0.008,+1.007631E-02,0.700544929,-1.76361414
0.009,+1.049988E-02,0.698693433,-2.02673765
0.01,+1.049986E-02,0.67905363,-2.2898609
