VIN,ITOT,VOUT,VDROP
3.3,+3.155794E-03,2.00000418,0.513522604
3.2,+3.144174E-03,1.99979051,0.513492698
3.1,+3.132302E-03,1.99982241,0.513486424
3.0,+3.104689E-03,2.00024446,0.513472463
2.9,+2.949086E-03,1.94791678,0.513474893
2.8,+2.751268E-03,1.84913845,0.51345165
2.7,+2.548531E-03,1.75021439,0.513467337
2.6,+2.346192E-03,1.65131743,0.513499637
2.5,+2.143826E-03,1.55259504,0.513495612
2.4,+1.942352E-03,1.45390764,0.513464068
2.3,+1.740991E-03,1.35535142,0.513386079
2.2,+1.540032E-03,1.25719299,0.51337147
2.1,+1.339299E-03,1.15911861,0.513435141
2.0,+1.139305E-03,1.06118797,0.513406577
