IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.238666E-04,0.996398804,0.955190633,0.9774567647058824
0.0003,+1.058720E-03,0.995587328,0.903308331,0.9245967647058824
0.0005,+1.272164E-03,0.995216356,0.851442392,0.8717367647058823
0.001,+1.785898E-03,0.994594023,0.721698195,0.7395867647058824
0.002,+2.783517E-03,0.994388275,0.462199056,0.47528676470588227
0.003,+3.775560E-03,0.994248859,0.202040363,0.2109867647058823
0.004,+4.763790E-03,0.994331367,-0.0573331138,-0.05331323529411769
0.005,+5.749472E-03,0.994531007,-0.315932958,-0.3176132352941179
0.006,+6.734019E-03,0.994381711,-0.575330972,-0.5819132352941179
0.007,+7.721571E-03,0.994467316,-0.834772008,-0.8462132352941178
0.008,+8.707723E-03,0.994848345,-1.09418709,-1.110513235294118
0.009,+9.694126E-03,0.99494051,-1.35333835,-1.3748132352941176
0.01,+1.049988E-02,0.994309138,-1.6127636,-1.639113235294118
