IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.885539E-04,1.59425447,1.54643688,1.5797888235294117
0.0003,+1.109233E-03,1.59370251,1.49453893,1.5269288235294118
0.0005,+1.318815E-03,1.59346464,1.44260809,1.474068823529412
0.001,+1.822311E-03,1.59346187,1.31284367,1.341918823529412
0.002,+2.815092E-03,1.59346562,1.05333989,1.077618823529412
0.003,+3.804388E-03,1.59336418,0.794014995,0.8133188235294119
0.004,+4.792235E-03,1.59351017,0.53453747,0.5490188235294118
0.005,+5.779389E-03,1.59369536,0.275057977,0.2847188235294118
0.006,+6.768968E-03,1.59376931,0.0149197044,0.020418823529411823
0.007,+7.753788E-03,1.59376611,-0.244405385,-0.24388117647058816
0.008,+8.736132E-03,1.59391201,-0.503075688,-0.5081811764705884
0.009,+9.721704E-03,1.59383374,-0.762497915,-0.7724811764705883
0.01,+1.049988E-02,1.59322595,-1.02195199,-1.0367811764705883
