IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.403432E-04,0.60055791,0.561121508,0.5759020588235294
0.0003,+1.071501E-03,0.599504185,0.509261303,0.5230420588235294
0.0005,+1.278674E-03,0.599313985,0.457348595,0.47018205882352937
0.001,+1.784224E-03,0.598772096,0.327614107,0.3380320588235294
0.002,+2.785004E-03,0.598482517,0.0674112991,0.0737320588235294
0.003,+3.772492E-03,0.598364833,-0.191875332,-0.1905679411764707
0.004,+4.756669E-03,0.598148062,-0.450482608,-0.45486794117647056
0.005,+5.743697E-03,0.598146376,-0.709871739,-0.7191679411764705
0.006,+6.732183E-03,0.598626623,-0.969259024,-0.9834679411764705
0.007,+7.718755E-03,0.598517998,-1.22868121,-1.2477679411764706
0.008,+8.703739E-03,0.598531921,-1.48787233,-1.5120679411764706
0.009,+9.688666E-03,0.598648142,-1.74724997,-1.7763679411764706
0.01,+1.049989E-02,0.598176118,-2.00665732,-2.040667941176471
