IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.525754E-04,1.39454413,1.34943799,1.3790114705882353
0.0003,+1.086276E-03,1.39407028,1.297544,1.3261514705882351
0.0005,+1.301165E-03,1.39396652,1.24563299,1.2732914705882352
0.001,+1.808776E-03,1.39366681,1.11587357,1.1411414705882352
0.002,+2.802225E-03,1.3937289,0.856375763,0.8768414705882351
0.003,+3.794194E-03,1.39349206,0.596872011,0.6125414705882352
0.004,+4.783121E-03,1.39359017,0.337383934,0.34824147058823507
0.005,+5.769924E-03,1.39363661,0.0772899824,0.08394147058823509
0.006,+6.758406E-03,1.39376894,-0.182044047,-0.1803585294117649
0.007,+7.740404E-03,1.39406514,-0.440757706,-0.44465852941176487
0.008,+8.724825E-03,1.39424818,-0.700197955,-0.7089585294117651
0.009,+9.710585E-03,1.39385808,-0.959375498,-0.9732585294117646
0.01,+1.049989E-02,1.39318585,-1.21880895,-1.237558529411765
