IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.289466E-04,1.19519142,1.15217451,1.1782341176470588
0.0003,+1.068889E-03,1.19446808,1.10030068,1.1253741176470589
0.0005,+1.281986E-03,1.19409577,1.04839683,1.0725141176470587
0.001,+1.794199E-03,1.19390173,0.918667138,0.9403641176470587
0.002,+2.792260E-03,1.19359294,0.659395065,0.6760641176470588
0.003,+3.782229E-03,1.19371102,0.399928817,0.41176411764705867
0.004,+4.773638E-03,1.19387052,0.139644672,0.1474641176470588
0.005,+5.759914E-03,1.1940888,-0.119680372,-0.1168358823529414
0.006,+6.744408E-03,1.19395312,-0.378427389,-0.3811358823529414
0.007,+7.728836E-03,1.19397696,-0.637736104,-0.6454358823529414
0.008,+8.715351E-03,1.19411438,-0.897068714,-0.9097358823529411
0.009,+9.701875E-03,1.19415367,-1.15647969,-1.174035882352941
0.01,+1.049989E-02,1.1935616,-1.41587659,-1.438335882352941
