IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.094246E-04,1.6938039,1.64510046,1.6801774999999999
0.0003,+1.121160E-03,1.69333176,1.59319405,1.6273175
0.0005,+1.329610E-03,1.69314903,1.54128349,1.5744574999999998
0.001,+1.828673E-03,1.69326247,1.41145,1.4423074999999999
0.002,+2.821414E-03,1.69306633,1.15194708,1.1780074999999999
0.003,+3.809579E-03,1.69326875,0.892448783,0.9137074999999999
0.004,+4.796594E-03,1.69334224,0.633175491,0.6494074999999999
0.005,+5.783650E-03,1.69327116,0.373653633,0.38510749999999994
0.006,+6.774345E-03,1.69362647,0.113398955,0.12080749999999973
0.007,+7.758158E-03,1.69379768,-0.145940148,-0.14349250000000024
0.008,+8.743704E-03,1.69385723,-0.404751731,-0.4077925
0.009,+9.728523E-03,1.69394657,-0.664034219,-0.6720925
0.01,+1.049988E-02,1.6845785,-0.923398531,-0.9363925
