IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.241888E-04,1.09593859,1.05360078,1.0778454411764706
0.0003,+1.062196E-03,1.09504775,1.00193809,1.0249854411764707
0.0005,+1.276227E-03,1.0947605,0.950031905,0.9721254411764707
0.001,+1.789620E-03,1.09442765,0.820316891,0.8399754411764706
0.002,+2.788272E-03,1.09430698,0.560791477,0.5756754411764706
0.003,+3.779256E-03,1.09427682,0.301326296,0.31137544117647065
0.004,+4.770207E-03,1.09437735,0.0411548742,0.04707544117647067
0.005,+5.757441E-03,1.09425001,-0.218135644,-0.2172245588235293
0.006,+6.740783E-03,1.0944144,-0.476789083,-0.4815245588235293
0.007,+7.726884E-03,1.09443087,-0.736199067,-0.7458245588235293
0.008,+8.713424E-03,1.09465669,-0.995624518,-1.0101245588235295
0.009,+9.698006E-03,1.09486807,-1.25502844,-1.2744245588235295
0.01,+1.049987E-02,1.09410332,-1.51424563,-1.5387245588235294
