IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.718726E-04,1.49443309,1.44779396,1.4794001470588236
0.0003,+1.098022E-03,1.49408029,1.39590139,1.4265401470588235
0.0005,+1.311499E-03,1.4940095,1.34400294,1.3736801470588236
0.001,+1.814177E-03,1.4939368,1.21447037,1.2415301470588234
0.002,+2.810088E-03,1.49359983,0.95493728,0.9772301470588235
0.003,+3.800579E-03,1.49377571,0.695436356,0.7129301470588235
0.004,+4.787636E-03,1.49385011,0.435989514,0.4486301470588234
0.005,+5.776969E-03,1.49383066,0.17581044,0.18433014705882345
0.006,+6.763390E-03,1.49388246,-0.0835637933,-0.07996985294117676
0.007,+7.746542E-03,1.49433392,-0.342194976,-0.34426985294117673
0.008,+8.731385E-03,1.49454678,-0.601675906,-0.6085698529411765
0.009,+9.717930E-03,1.4944582,-0.861053059,-0.8728698529411765
0.01,+1.049988E-02,1.49376637,-1.12049096,-1.137169852941177
