IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.001447E-04,0.802779962,0.770382454,0.7766794117647059
0.0003,+1.095519E-03,0.802751165,0.718554298,0.7238194117647059
0.0005,+1.292050E-03,0.802853378,0.666596159,0.670959411764706
0.001,+1.780762E-03,0.802564132,0.536777532,0.538809411764706
0.002,+2.754819E-03,0.802788219,0.277493393,0.2745094117647059
0.003,+3.733102E-03,0.802694415,0.0171443884,0.010209411764705911
0.004,+4.706439E-03,0.80279524,-0.242259845,-0.2540905882352942
0.005,+5.676177E-03,0.802680575,-0.501155565,-0.5183905882352942
0.006,+6.652536E-03,0.802670493,-0.760462942,-0.7826905882352944
0.007,+7.626968E-03,0.802712936,-1.01993525,-1.0469905882352943
0.008,+8.601695E-03,0.802777882,-1.27938127,-1.311290588235294
0.009,+9.576222E-03,0.802963879,-1.53882006,-1.5755905882352936
0.01,+1.049994E-02,0.802778781,-1.79825761,-1.839890588235294
